ALPHA_RANK,Symbol,Sector,Industry,MarketCap,ALPHA_SCORE,Momentum,Sharpe,RS_30D,RS_60D,RS_ACCELERATION,VOL_ADJ_RS,SECTOR_SCORE,SECTOR_RANK
2189,ALPHA,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2190,KODYTECH,Unknown,Unknown,45253836800,-0.1187,0,0,0,0,0,0,3.71,11.0
2191,FELIX,Unknown,Unknown,3839397888,-0.1187,0,0,0,0,0,0,3.71,11.0
2192,ZTECH,Unknown,Unknown,3910008320,-0.1187,0,0,0,0,0,0,3.71,11.0
2193,CRAYONS,Unknown,Unknown,3029319936,-0.1187,0,0,0,0,0,0,3.71,11.0
2194,NEPHROCARE,Unknown,Unknown,3871006720,-0.1187,0,0,0,0,0,0,3.71,11.0
2195,SKP,Unknown,Unknown,3651170048,-0.1187,0,0,0,0,0,0,3.71,11.0
2196,KANDARP,Unknown,Unknown,323925280,-0.1187,0,0,0,0,0,0,3.71,11.0
2197,UMA,Unknown,Unknown,676147456,-0.1187,0,0,0,0,0,0,3.71,11.0
2198,BABAFP,Unknown,Unknown,866115712,-0.1187,0,0,0,0,0,0,3.71,11.0
2199,SADHAV,Unknown,Unknown,3103036160,-0.1187,0,0,0,0,0,0,3.71,11.0
2200,MAHICKRA,Unknown,Unknown,884097088,-0.1187,0,0,0,0,0,0,3.71,11.0
2201,ZENITHDRUG,Unknown,Unknown,1345323264,-0.1187,0,0,0,0,0,0,3.71,11.0
2202,AMIABLE,Unknown,Unknown,134611392,-0.1187,0,0,0,0,0,0,3.71,11.0
2203,RBS,Unknown,Unknown,2126105600,-0.1187,0,0,0,0,0,0,3.71,11.0
2204,KONTOR,Unknown,Unknown,1051750016,-0.1187,0,0,0,0,0,0,3.71,11.0
2205,TCL,Unknown,Unknown,4487142400,-0.1187,0,0,0,0,0,0,3.71,11.0
2206,EVINDIA,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2207,INDIFRA,Unknown,Unknown,245673008,-0.1187,0,0,0,0,0,0,3.71,11.0
2208,AMBEY,Unknown,Unknown,1917163136,-0.1187,0,0,0,0,0,0,3.71,11.0
2209,JSWDULUX,Unknown,Unknown,132294606848,-0.1187,0,0,0,0,0,0,3.71,11.0
2210,INDIGRID,Unknown,Unknown,133416214528,-0.1187,0,0,0,0,0,0,3.71,11.0
2211,SMVD,Unknown,Unknown,134403424,-0.1187,0,0,0,0,0,0,3.71,11.0
2212,DRSDILIP,Unknown,Unknown,1762301184,-0.1187,0,0,0,0,0,0,3.71,11.0
2213,REMUS,Unknown,Unknown,22522759168,-0.1187,0,0,0,0,0,0,3.71,11.0
2214,SELECTIPO,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2215,DEEM,Unknown,Unknown,817052672,-0.1187,0,0,0,0,0,0,3.71,11.0
2216,MDL,Unknown,Unknown,1949641472,-0.1187,0,0,0,0,0,0,3.71,11.0
2217,CMRSL,Unknown,Unknown,424560000,-0.1187,0,0,0,0,0,0,3.71,11.0
2218,HOLMARC,Unknown,Unknown,1094947456,-0.1187,0,0,0,0,0,0,3.71,11.0
2219,PRATHAM,Unknown,Unknown,5369736192,-0.1187,0,0,0,0,0,0,3.71,11.0
2220,JIWANRAM,Unknown,Unknown,358849248,-0.1187,0,0,0,0,0,0,3.71,11.0
2221,INM,Unknown,Unknown,3882447104,-0.1187,0,0,0,0,0,0,3.71,11.0
2222,ASCOM,Unknown,Unknown,1573214336,-0.1187,0,0,0,0,0,0,3.71,11.0
2223,VISHNUINFR,Unknown,Unknown,5400592384,-0.1187,0,0,0,0,0,0,3.71,11.0
2224,VEEKAYEM,Unknown,Unknown,1227733760,-0.1187,0,0,0,0,0,0,3.71,11.0
2225,SAHAJSOLAR,Unknown,Unknown,8698722304,-0.1187,0,0,0,0,0,0,3.71,11.0
2226,INTERNET,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2227,ENSER,Unknown,Unknown,17850488832,-0.1187,0,0,0,0,0,0,3.71,11.0
2228,PGINVIT,Unknown,Unknown,87323525120,-0.1187,0,0,0,0,0,0,3.71,11.0
2229,ALPEXSOLAR,Unknown,Unknown,20531959808,-0.1187,0,0,0,0,0,0,3.71,11.0
2230,ONDOOR,Unknown,Unknown,2707944448,-0.1187,0,0,0,0,0,0,3.71,11.0
2231,SERVICE,Unknown,Unknown,622068864,-0.1187,0,0,0,0,0,0,3.71,11.0
2232,SEL,Unknown,Unknown,834982272,-0.1187,0,0,0,0,0,0,3.71,11.0
2233,JALAN,Unknown,Unknown,45792244,-0.1187,0,0,0,0,0,0,3.71,11.0
2234,ROXHITECH,Unknown,Unknown,2941321984,-0.1187,0,0,0,0,0,0,3.71,11.0
2235,QUADPRO,Unknown,Unknown,270442496,-0.1187,0,0,0,0,0,0,3.71,11.0
2236,RULKA,Unknown,Unknown,2212238848,-0.1187,0,0,0,0,0,0,3.71,11.0
2237,MAHKTECH,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2238,MAGSON,Unknown,Unknown,730049984,-0.1187,0,0,0,0,0,0,3.71,11.0
2239,AONETOTAL,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2240,OMFURN,Unknown,Unknown,765336000,-0.1187,0,0,0,0,0,0,3.71,11.0
2241,NEWJAISA,Unknown,Unknown,4377918976,-0.1187,0,0,0,0,0,0,3.71,11.0
2242,SHAIVAL,Unknown,Unknown,353007008,-0.1187,0,0,0,0,0,0,3.71,11.0
2243,UWCSL,Unknown,Unknown,462857632,-0.1187,0,0,0,0,0,0,3.71,11.0
2244,SONAMAC,Unknown,Unknown,2660064000,-0.1187,0,0,0,0,0,0,3.71,11.0
2245,KHFM,Unknown,Unknown,1608386688,-0.1187,0,0,0,0,0,0,3.71,11.0
2246,SOTAC,Unknown,Unknown,1702252544,-0.1187,0,0,0,0,0,0,3.71,11.0
2247,BEACON,Unknown,Unknown,2120820736,-0.1187,0,0,0,0,0,0,3.71,11.0
2248,INFINIUM,Unknown,Unknown,3474256640,-0.1187,0,0,0,0,0,0,3.71,11.0
2249,MOREALTY,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2250,MADHUSUDAN,Unknown,Unknown,2090445056,-0.1187,0,0,0,0,0,0,3.71,11.0
2251,AATMAJ,Unknown,Unknown,604550016,-0.1187,0,0,0,0,0,0,3.71,11.0
2252,ECAPINSURE,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2253,INSPIRE,Unknown,Unknown,449106880,-0.1187,0,0,0,0,0,0,3.71,11.0
2254,PARIN,Unknown,Unknown,2573261056,-0.1187,0,0,0,0,0,0,3.71,11.0
2255,KORE,Unknown,Unknown,7865014784,-0.1187,0,0,0,0,0,0,3.71,11.0
2256,K2INFRA,Unknown,Unknown,3470058240,-0.1187,0,0,0,0,0,0,3.71,11.0
2257,EMKAYTOOLS,Unknown,Unknown,9432895488,-0.1187,0,0,0,0,0,0,3.71,11.0
2258,BAHETI,Unknown,Unknown,2944662528,-0.1187,0,0,0,0,0,0,3.71,11.0
2259,QMSMEDI,Unknown,Unknown,2100734080,-0.1187,0,0,0,0,0,0,3.71,11.0
2260,IRBINVIT,Unknown,Unknown,85072601088,-0.1187,0,0,0,0,0,0,3.71,11.0
2261,MASTER,Unknown,Unknown,1248000000,-0.1187,0,0,0,0,0,0,3.71,11.0
2262,ESCONET,Unknown,Unknown,3955200000,-0.1187,0,0,0,0,0,0,3.71,11.0
2263,SHREMINVIT,Unknown,Unknown,72079613952,-0.1187,0,0,0,0,0,0,3.71,11.0
2264,KARNIKA,Unknown,Unknown,19302922240,-0.1187,0,0,0,0,0,0,3.71,11.0
2265,CONSUMER,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2266,ORIANA,Unknown,Unknown,42219130880,-0.1187,0,0,0,0,0,0,3.71,11.0
2267,SHREEKARNI,Unknown,Unknown,5516160000,-0.1187,0,0,0,0,0,0,3.71,11.0
2268,FALCONTECH,Unknown,Unknown,438699936,-0.1187,0,0,0,0,0,0,3.71,11.0
2269,SRIVASAVI,Unknown,Unknown,1516635904,-0.1187,0,0,0,0,0,0,3.71,11.0
2270,EMBASSY,Unknown,Unknown,350644862976,-0.1187,0,0,0,0,0,0,3.71,11.0
2271,MSCIINDIA,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2272,QUESTLAB,Unknown,Unknown,2253240064,-0.1187,0,0,0,0,0,0,3.71,11.0
2273,WINSOL,Unknown,Unknown,4370110464,-0.1187,0,0,0,0,0,0,3.71,11.0
2274,AMEYA,Unknown,Unknown,908625024,-0.1187,0,0,0,0,0,0,3.71,11.0
2275,UNIHEALTH,Unknown,Unknown,1863394176,-0.1187,0,0,0,0,0,0,3.71,11.0
2276,KRISHCA,Unknown,Unknown,4841628160,-0.1187,0,0,0,0,0,0,3.71,11.0
2277,MANDEEP,Unknown,Unknown,611486464,-0.1187,0,0,0,0,0,0,3.71,11.0
2278,PLADAINFO,Unknown,Unknown,257648688,-0.1187,0,0,0,0,0,0,3.71,11.0
2279,MARCO,Unknown,Unknown,953649024,-0.1187,0,0,0,0,0,0,3.71,11.0
2280,ALLETEC,Unknown,Unknown,6951844864,-0.1187,0,0,0,0,0,0,3.71,11.0
2281,MEGATHERM,Unknown,Unknown,6956939776,-0.1187,0,0,0,0,0,0,3.71,11.0
2282,ARABIAN,Unknown,Unknown,899134656,-0.1187,0,0,0,0,0,0,3.71,11.0
2283,NXST,Unknown,Unknown,329983098880,-0.1187,0,0,0,0,0,0,3.71,11.0
2284,LICNFNHGP,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2285,MICROPRO,Unknown,Unknown,608439488,-0.1187,0,0,0,0,0,0,3.71,11.0
2286,ABGSEC,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2287,AVSL,Unknown,Unknown,1081417728,-0.1187,0,0,0,0,0,0,3.71,11.0
2288,SATIPOLY,Unknown,Unknown,1218940800,-0.1187,0,0,0,0,0,0,3.71,11.0
2289,AHIMSA,Unknown,Unknown,124806968,-0.1187,0,0,0,0,0,0,3.71,11.0
2290,NIDAN,Unknown,Unknown,458700000,-0.1187,0,0,0,0,0,0,3.71,11.0
2291,GIRIRAJ,Unknown,Unknown,8616164352,-0.1187,0,0,0,0,0,0,3.71,11.0
2292,MOTOUR,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2293,ESFL,Unknown,Unknown,3868680448,-0.1187,0,0,0,0,0,0,3.71,11.0
2294,PRECISION,Unknown,Unknown,1095147520,-0.1187,0,0,0,0,0,0,3.71,11.0
2295,DENTALKART,Unknown,Unknown,9018726400,-0.1187,0,0,0,0,0,0,3.71,11.0
2296,MOS,Unknown,Unknown,46866432000,-0.1187,0,0,0,0,0,0,3.71,11.0
2297,VERA,Unknown,Unknown,339281248,-0.1187,0,0,0,0,0,0,3.71,11.0
2298,CPS,Unknown,Unknown,630611456,-0.1187,0,0,0,0,0,0,3.71,11.0
2299,QFIL,Unknown,Unknown,316793984,-0.1187,0,0,0,0,0,0,3.71,11.0
2300,NPBET,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2301,VASA,Unknown,Unknown,38651952,-0.1187,0,0,0,0,0,0,3.71,11.0
2302,CBAZAAR,Unknown,Unknown,333610912,-0.1187,0,0,0,0,0,0,3.71,11.0
2303,RBMINFRA,Unknown,Unknown,4185891840,-0.1187,0,0,0,0,0,0,3.71,11.0
2304,ARIHANTACA,Unknown,Unknown,878306752,-0.1187,0,0,0,0,0,0,3.71,11.0
2305,CLSL,Unknown,Unknown,828718976,-0.1187,0,0,0,0,0,0,3.71,11.0
2306,FROG,Unknown,Unknown,4959154176,-0.1187,0,0,0,0,0,0,3.71,11.0
2307,MHHL,Unknown,Unknown,1040358080,-0.1187,0,0,0,0,0,0,3.71,11.0
2308,GSMFOILS,Unknown,Unknown,576213120,-0.1187,0,0,0,0,0,0,3.71,11.0
2309,TECHLABS,Unknown,Unknown,12252274688,-0.1187,0,0,0,0,0,0,3.71,11.0
2310,JAKHARIA,Unknown,Unknown,414510656,-0.1187,0,0,0,0,0,0,3.71,11.0
2311,MINDPOOL,Unknown,Unknown,344296864,-0.1187,0,0,0,0,0,0,3.71,11.0
2312,PHANTOMFX,Unknown,Unknown,5570866688,-0.1187,0,0,0,0,0,0,3.71,11.0
2313,TECH,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2314,MONOPHARMA,Unknown,Unknown,721760832,-0.1187,0,0,0,0,0,0,3.71,11.0
2315,MAXPOSURE,Unknown,Unknown,2106948992,-0.1187,0,0,0,0,0,0,3.71,11.0
2316,IT,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2317,RILINFRA,Unknown,Unknown,1219557760,-0.1187,0,0,0,0,0,0,3.71,11.0
2318,TRIDHYA,Unknown,Unknown,702133184,-0.1187,0,0,0,0,0,0,3.71,11.0
2319,SPECTSTM,Unknown,Unknown,2535621888,-0.1187,0,0,0,0,0,0,3.71,11.0
2320,HRHNEXT,Unknown,Unknown,614666560,-0.1187,0,0,0,0,0,0,3.71,11.0
2321,SAROJA,Unknown,Unknown,164839968,-0.1187,0,0,0,0,0,0,3.71,11.0
2322,DUGLOBAL,Unknown,Unknown,5058795008,-0.1187,0,0,0,0,0,0,3.71,11.0
2323,KKVAPOW,Unknown,Unknown,598370048,-0.1187,0,0,0,0,0,0,3.71,11.0
2324,TIMESCAN,Unknown,Unknown,441991008,-0.1187,0,0,0,0,0,0,3.71,11.0
2325,PRLIND,Unknown,Unknown,2988134912,-0.1187,0,0,0,0,0,0,3.71,11.0
2326,KDL,Unknown,Unknown,19526975488,-0.1187,0,0,0,0,0,0,3.71,11.0
2327,MINDSPACE,Unknown,Unknown,228427464704,-0.1187,0,0,0,0,0,0,3.71,11.0
2328,MPTODAY,Unknown,Unknown,171985200,-0.1187,0,0,0,0,0,0,3.71,11.0
2329,NIRMAN,Unknown,Unknown,3330022912,-0.1187,0,0,0,0,0,0,3.71,11.0
2330,AGNI,Unknown,Unknown,1011902656,-0.1187,0,0,0,0,0,0,3.71,11.0
2331,YCCL,Unknown,Unknown,482598016,-0.1187,0,0,0,0,0,0,3.71,11.0
2332,CGRAPHICS,Unknown,Unknown,4330193920,-0.1187,0,0,0,0,0,0,3.71,11.0
2333,ENFUSE,Unknown,Unknown,1627958400,-0.1187,0,0,0,0,0,0,3.71,11.0
2334,MAKS,Unknown,Unknown,436198304,-0.1187,0,0,0,0,0,0,3.71,11.0
2335,PROLIFE,Unknown,Unknown,859756800,-0.1187,0,0,0,0,0,0,3.71,11.0
2336,MEGAFLEX,Unknown,Unknown,433077600,-0.1187,0,0,0,0,0,0,3.71,11.0
2337,BAWEJA,Unknown,Unknown,1543261312,-0.1187,0,0,0,0,0,0,3.71,11.0
2338,MOXSH,Unknown,Unknown,1478928000,-0.1187,0,0,0,0,0,0,3.71,11.0
2339,CONS,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2340,BIRET,Unknown,Unknown,218665304064,-0.1187,0,0,0,0,0,0,3.71,11.0
2341,VSCL,Unknown,Unknown,667259584,-0.1187,0,0,0,0,0,0,3.71,11.0
2342,TUNWAL,Unknown,Unknown,3362305536,-0.1187,0,0,0,0,0,0,3.71,11.0
2343,SYNOPTICS,Unknown,Unknown,884464000,-0.1187,0,0,0,0,0,0,3.71,11.0
2344,AUROIMPEX,Unknown,Unknown,983384448,-0.1187,0,0,0,0,0,0,3.71,11.0
2345,URBAN,Unknown,Unknown,3197704960,-0.1187,0,0,0,0,0,0,3.71,11.0
2346,APS,Unknown,Unknown,10267761664,-0.1187,0,0,0,0,0,0,3.71,11.0
2347,VERITAAS,Unknown,Unknown,386751008,-0.1187,0,0,0,0,0,0,3.71,11.0
2348,VIAZ,Unknown,Unknown,692181504,-0.1187,0,0,0,0,0,0,3.71,11.0
2349,ITALIANE,Unknown,Unknown,495773408,-0.1187,0,0,0,0,0,0,3.71,11.0
2350,PENTAGON,Unknown,Unknown,947944448,-0.1187,0,0,0,0,0,0,3.71,11.0
2351,TBI,Unknown,Unknown,5717174272,-0.1187,0,0,0,0,0,0,3.71,11.0
2352,WTICAB,Unknown,Unknown,6644692480,-0.1187,0,0,0,0,0,0,3.71,11.0
2353,GRAPHISAD,Unknown,Unknown,975965120,-0.1187,0,0,0,0,0,0,3.71,11.0
2354,CHAVDA,Unknown,Unknown,3843870208,-0.1187,0,0,0,0,0,0,3.71,11.0
2355,EFORCE,Unknown,Unknown,1717560064,-0.1187,0,0,0,0,0,0,3.71,11.0
2356,MADHAVBAUG,Unknown,Unknown,1555990656,-0.1187,0,0,0,0,0,0,3.71,11.0
2357,TIRUPATI,Unknown,Unknown,7577269760,-0.1187,0,0,0,0,0,0,3.71,11.0
2358,PURVFLEXI,Unknown,Unknown,3444318720,-0.1187,0,0,0,0,0,0,3.71,11.0
2359,SPCL,Unknown,Unknown,7894292992,-0.1187,0,0,0,0,0,0,3.71,11.0
2360,DOLLEX,Unknown,Unknown,989311360,-0.1187,0,0,0,0,0,0,3.71,11.0
2361,SLONE,Unknown,Unknown,843042048,-0.1187,0,0,0,0,0,0,3.71,11.0
2362,MAL,Unknown,Unknown,1018294528,-0.1187,0,0,0,0,0,0,3.71,11.0
2363,SAHANA,Unknown,Unknown,13883089920,-0.1187,0,0,0,0,0,0,3.71,11.0
2364,GOYALSALT,Unknown,Unknown,3125383680,-0.1187,0,0,0,0,0,0,3.71,11.0
2365,CONTI,Unknown,Unknown,471264128,-0.1187,0,0,0,0,0,0,3.71,11.0
2366,PULZ,Unknown,Unknown,2282207232,-0.1187,0,0,0,0,0,0,3.71,11.0
2367,3PLAND,Unknown,Unknown,0,-0.1187,0,0,0,0,0,0,3.71,11.0
2368,MARINETRAN,Unknown,Unknown,343601984,-0.1187,0,0,0,0,0,0,3.71,11.0
2369,DUCOL,Unknown,Unknown,2015562496,-0.1187,0,0,0,0,0,0,3.71,11.0
2370,TAPIFRUIT,Unknown,Unknown,576854976,-0.1187,0,0,0,0,0,0,3.71,11.0
2371,VILAS,Unknown,Unknown,12012336128,-0.1187,0,0,0,0,0,0,3.71,11.0
2372,SUNREST,Unknown,Unknown,296458272,-0.1187,0,0,0,0,0,0,3.71,11.0
2373,REXPIPES,Unknown,Unknown,811755008,-0.1187,0,0,0,0,0,0,3.71,11.0
2374,VISAMAN,Unknown,Unknown,541430400,-0.1187,0,0,0,0,0,0,3.71,11.0
2375,KLL,Unknown,Unknown,1848367488,-0.1187,0,0,0,0,0,0,3.71,11.0
2376,ISHAN,Unknown,Unknown,486529408,-0.1187,0,0,0,0,0,0,3.71,11.0
2377,MVKAGRO,Unknown,Unknown,885253504,-0.1187,0,0,0,0,0,0,3.71,11.0
2378,ZEAL,Unknown,Unknown,2522197760,-0.1187,0,0,0,0,0,0,3.71,11.0
2379,SYSTANGO,Unknown,Unknown,3717073920,-0.1187,0,0,0,0,0,0,3.71,11.0
2380,SONUINFRA,Unknown,Unknown,786524032,-0.1187,0,0,0,0,0,0,3.71,11.0
2381,SIDDHIKA,Unknown,Unknown,941679552,-0.1187,0,0,0,0,0,0,3.71,11.0
2382,SIGNORIA,Unknown,Unknown,674208576,-0.1187,0,0,0,0,0,0,3.71,11.0
2383,MEDIORG,Unknown,Unknown,1186964992,-0.1187,0,0,0,0,0,0,3.71,11.0
2384,QUICKTOUCH,Unknown,Unknown,1595159424,-0.1187,0,0,0,0,0,0,3.71,11.0
2385,TRANSTEEL,Unknown,Unknown,1496629376,-0.1187,0,0,0,0,0,0,3.71,11.0
2386,KCK,Unknown,Unknown,13610764288,-0.1187,0,0,0,0,0,0,3.71,11.0
2387,USASEEDS,Unknown,Unknown,2814338816,-0.1187,0,0,0,0,0,0,3.71,11.0
2388,DESTINY,Unknown,Unknown,491646624,-0.1187,0,0,0,0,0,0,3.71,11.0
2389,VERTEXPLUS,Unknown,Unknown,924134528,-0.1187,0,0,0,0,0,0,3.71,11.0
2390,EMMIL,Unknown,Unknown,3913305856,-0.1187,0,0,0,0,0,0,3.71,11.0
2391,VR,Unknown,Unknown,1598400000,-0.1187,0,0,0,0,0,0,3.71,11.0
2392,MAITREYA,Unknown,Unknown,817524416,-0.1187,0,0,0,0,0,0,3.71,11.0
2393,GRETEX,Unknown,Unknown,1940707328,-0.1187,0,0,0,0,0,0,3.71,11.0
2394,TAC,Unknown,Unknown,10495319040,-0.1187,0,0,0,0,0,0,3.71,11.0
2395,OWAIS,Unknown,Unknown,24718059520,-0.1187,0,0,0,0,0,0,3.71,11.0
2396,MILTON,Unknown,Unknown,674701504,-0.1187,0,0,0,0,0,0,3.71,11.0
2397,NAMAN,Unknown,Unknown,1237807744,-0.1187,0,0,0,0,0,0,3.71,11.0
2398,MCON,Unknown,Unknown,1365776000,-0.1187,0,0,0,0,0,0,3.71,11.0
2399,TRUST,Unknown,Unknown,4177748992,-0.1187,0,0,0,0,0,0,3.71,11.0
2400,DRONE,Unknown,Unknown,8466799104,-0.1187,0,0,0,0,0,0,3.71,11.0
2401,CANARYS,Unknown,Unknown,3094309632,-0.1187,0,0,0,0,0,0,3.71,11.0
2402,PRESSTONIC,Unknown,Unknown,1029114304,-0.1187,0,0,0,0,0,0,3.71,11.0
2403,DIGIKORE,Unknown,Unknown,6324567552,-0.1187,0,0,0,0,0,0,3.71,11.0
2404,JFLLIFE,Unknown,Unknown,1764621184,-0.1187,0,0,0,0,0,0,3.71,11.0
2405,SARTELE,Unknown,Unknown,11275180032,-0.1187,0,0,0,0,0,0,3.71,11.0
2406,ALUWIND,Unknown,Unknown,1562902784,-0.1187,0,0,0,0,0,0,3.71,11.0
2407,SHANTHALA,Unknown,Unknown,449440096,-0.1187,0,0,0,0,0,0,3.71,11.0
2408,BEWLTD,Unknown,Unknown,18747146240,-0.1187,0,0,0,0,0,0,3.71,11.0
2409,GSTL,Unknown,Unknown,700534400,-0.1187,0,0,0,0,0,0,3.71,11.0
2410,AGUL,Unknown,Unknown,344943616,-0.1187,0,0,0,0,0,0,3.71,11.0
2411,ANNAPURNA,Unknown,Unknown,5299866624,-0.1187,0,0,0,0,0,0,3.71,11.0
2412,COOLCAPS,Unknown,Unknown,46952464384,-0.1187,0,0,0,0,0,0,3.71,11.0
2413,WALPAR,Unknown,Unknown,1045388800,-0.1187,0,0,0,0,0,0,3.71,11.0
2414,SWARAJ,Unknown,Unknown,6319240704,-0.1187,0,0,0,0,0,0,3.71,11.0
2415,WOMANCART,Unknown,Unknown,1740787200,-0.1187,0,0,0,0,0,0,3.71,11.0
2416,HOMESFY,Unknown,Unknown,2135744384,-0.1187,0,0,0,0,0,0,3.71,11.0
2417,AVPINFRA,Unknown,Unknown,3575772416,-0.1187,0,0,0,0,0,0,3.71,11.0
2418,YUDIZ,Unknown,Unknown,628965888,-0.1187,0,0,0,0,0,0,3.71,11.0
2419,POLYSIL,Unknown,Unknown,368585440,-0.1187,0,0,0,0,0,0,3.71,11.0
2420,SHUBHLAXMI,Unknown,Unknown,295814400,-0.1187,0,0,0,0,0,0,3.71,11.0
2421,TRANSWIND,Unknown,Unknown,145485744,-0.1187,0,0,0,0,0,0,3.71,11.0
2422,BLUEPEBBLE,Unknown,Unknown,1077323904,-0.1187,0,0,0,0,0,0,3.71,11.0
2423,TGL,Unknown,Unknown,5665011200,-0.1187,0,0,0,0,0,0,3.71,11.0
2424,KCEIL,Unknown,Unknown,4047527936,-0.1187,0,0,0,0,0,0,3.71,11.0
2425,INFOLLION,Unknown,Unknown,2627879424,-0.1187,0,0,0,0,0,0,3.71,11.0
2426,DKEGL,Unknown,Unknown,585624000,-0.1187,0,0,0,0,0,0,3.71,11.0
2427,SAIFL,Unknown,Unknown,4778807296,-0.1187,0,0,0,0,0,0,3.71,11.0
2428,IEML,Unknown,Unknown,5031919616,-0.1187,0,0,0,0,0,0,3.71,11.0
2429,MASON,Unknown,Unknown,2696499968,-0.1187,0,0,0,0,0,0,3.71,11.0
2430,SHREEOSFM,Unknown,Unknown,2464544000,-0.1187,0,0,0,0,0,0,3.71,11.0
2431,EFACTOR,Unknown,Unknown,2774676736,-0.1187,0,0,0,0,0,0,3.71,11.0
2432,HIGREEN,Unknown,Unknown,4182076672,-0.1187,0,0,0,0,0,0,3.71,11.0
2433,PRAMARA,Unknown,Unknown,1695045504,-0.1187,0,0,0,0,0,0,3.71,11.0
2434,REFRACTORY,Unknown,Unknown,4428669952,-0.1187,0,0,0,0,0,0,3.71,11.0
2435,SCML,Unknown,Unknown,1488871936,-0.1187,0,0,0,0,0,0,3.71,11.0
2436,IPSL,Unknown,Unknown,1377041664,-0.1187,0,0,0,0,0,0,3.71,11.0
2437,SPRL,Unknown,Unknown,461691008,-0.1187,0,0,0,0,0,0,3.71,11.0
2438,AISL,Unknown,Unknown,1521773440,-0.1187,0,0,0,0,0,0,3.71,11.0
2439,RADIOWALLA,Unknown,Unknown,867637952,-0.1187,0,0,0,0,0,0,3.71,11.0
2440,STLNETWORK,Communication Services,Telecom Services,14120053760,-0.1474,0,0,0,0,0,0,2.91,12.0
2441,IDEA,Communication Services,Telecom Services,1538471100416,-0.1474,0,0,0,0,0,0,2.91,12.0
2442,MUKTAARTS,Communication Services,Entertainment,1530147328,-0.1474,0,0,0,0,0,0,2.91,12.0
2443,SAREGAMA,Communication Services,Entertainment,79768764416,-0.1474,0,0,0,0,0,0,2.91,12.0
2444,TATACOMM,Communication Services,Telecom Services,557773488128,-0.1474,0,0,0,0,0,0,2.91,12.0
2445,JAGRAN,Communication Services,Publishing,15290212352,-0.1474,0,0,0,0,0,0,2.91,12.0
2446,TIPSMUSIC,Communication Services,Entertainment,85263671296,-0.1474,0,0,0,0,0,0,2.91,12.0
2447,SIGNPOST,Communication Services,Advertising Agencies,16184658944,-0.1474,0,0,0,0,0,0,2.91,12.0
2448,CYBERMEDIA,Communication Services,Publishing,363062016,-0.1474,0,0,0,0,0,0,2.91,12.0
2449,NDTV,Communication Services,Broadcasting,9759338496,-0.1474,0,0,0,0,0,0,2.91,12.0
2450,NAZARA,Communication Services,Electronic Gaming & Multimedia,107453374464,-0.1474,0,0,0,0,0,0,2.91,12.0
2451,NDLVENTURE,Communication Services,Entertainment,4369229312,-0.1474,0,0,0,0,0,0,2.91,12.0
2452,AFFLE,Communication Services,Advertising Agencies,207585558528,-0.1474,0,0,0,0,0,0,2.91,12.0
2453,CREATIVEYE,Communication Services,Entertainment,139404832,-0.1474,0,0,0,0,0,0,2.91,12.0
2454,MPSLTD,Communication Services,Publishing,31116150784,-0.1474,0,0,0,0,0,0,2.91,12.0
2455,HTMEDIA,Communication Services,Publishing,5197761536,-0.1474,0,0,0,0,0,0,2.91,12.0
2456,ONMOBILE,Communication Services,Telecom Services,5448969216,-0.1474,0,0,0,0,0,0,2.91,12.0
2457,ZEEMEDIA,Communication Services,Broadcasting,5259854848,-0.1474,0,0,0,0,0,0,2.91,12.0
2458,RKSWAMY,Communication Services,Advertising Agencies,4970998784,-0.1474,0,0,0,0,0,0,2.91,12.0
2459,UFO,Communication Services,Entertainment,2930514176,-0.1474,0,0,0,0,0,0,2.91,12.0
2460,GTL,Communication Services,Telecom Services,1187590784,-0.1474,0,0,0,0,0,0,2.91,12.0
2461,SHEMAROO,Communication Services,Entertainment,2995133696,-0.1474,0,0,0,0,0,0,2.91,12.0
2462,SANDESH,Communication Services,Publishing,7751087104,-0.1474,0,0,0,0,0,0,2.91,12.0
2463,ROUTE,Communication Services,Telecom Services,32370980864,-0.1474,0,0,0,0,0,0,2.91,12.0
